"Time (s)","Channel 1 (V)","Channel 2 (V)"
-0.0000468,-1.01477643482089,-2.57694336388968
-0.0000455,-1.01111086991693,-2.57694336388968
-0.0000443,-1.01111086991693,-2.57325306391326
-0.000043,-1.01844199972485,-2.57325306391326
-0.0000418,-1.01477643482089,-2.57325306391326
-0.0000405,-1.01477643482089,-2.57694336388968
-0.0000393,-1.01844199972485,-2.56956276393684
-0.000038,-1.01477643482089,-2.57325306391326
-0.0000368,-1.01844199972485,-2.57694336388968
-0.0000355,-1.01477643482089,-2.57325306391326
-0.0000343,-1.01844199972485,-2.57694336388968
-0.000033,-1.01477643482089,-2.57694336388968
-0.0000318,-1.01111086991693,-2.57325306391326
-0.0000305,-1.01111086991693,-2.57325306391326
-0.0000293,-1.01844199972485,-2.56956276393684
-0.000028,-1.01477643482089,-2.56956276393684
-0.0000268,-1.01477643482089,-2.56956276393684
-0.0000255,-1.01477643482089,-2.57325306391326
-0.0000243,-1.01477643482089,-2.5806336638661
-0.000023,-1.01111086991693,-2.57325306391326
-0.0000218,-1.01477643482089,-2.56956276393684
-0.0000205,-1.01111086991693,-2.56956276393684
-0.0000193,-1.01477643482089,-2.56956276393684
-0.000018,-1.01111086991693,-2.56956276393684
-0.0000168,-1.00744530501297,-2.57325306391326
-0.0000155,-1.01477643482089,-2.57325306391326
-0.0000143,-1.01111086991693,-2.57694336388968
-0.000013,-1.01111086991693,-2.57325306391326
-0.0000118,-1.01111086991693,-2.57325306391326
-0.0000105,-1.01844199972485,-2.57325306391326
-9.26e-6,-1.01844199972485,-2.57325306391326
-8.01e-6,-1.01477643482089,-2.57325306391326
-6.76e-6,-1.01477643482089,-2.57325306391326
-5.51e-6,-1.01111086991693,-2.57325306391326
-4.26e-6,-1.01111086991693,-2.57325306391326
-3.01e-6,-1.01111086991693,-2.57325306391326
-1.76e-6,-1.01111086991693,-2.56956276393684
-5.11e-7,-0.721531242504028,-2.57325306391326
7.39e-7,1.03427434649316,-2.56956276393684
1.99e-6,1.03793991139712,-2.57325306391326
3.24e-6,1.03793991139712,-2.57694336388968
4.49e-6,1.0306087815892,-2.57325306391326
5.74e-6,1.0306087815892,-2.57325306391326
6.99e-6,1.03427434649316,-2.57325306391326
8.24e-6,1.0306087815892,-2.5806336638661
9.49e-6,1.0306087815892,-2.57325306391326
0.0000107,1.03427434649316,-2.57325306391326
0.000012,1.03427434649316,-2.57325306391326
0.0000132,1.03793991139712,-2.57325306391326
0.0000145,1.03427434649316,-2.56956276393684
0.0000157,1.03427434649316,-2.56956276393684
0.000017,1.0306087815892,-2.57325306391326
0.0000182,1.02694321668524,-2.57325306391326
0.0000195,1.02694321668524,-2.56956276393684
0.0000207,1.0306087815892,-2.57325306391326
0.000022,1.02694321668524,-2.57325306391326
0.0000232,1.02327765178128,-2.56956276393684
0.0000245,1.0306087815892,-2.57325306391326
0.0000257,1.0306087815892,-2.56956276393684
0.000027,1.0306087815892,-2.56587246396041
0.0000282,1.02694321668524,-2.57325306391326
0.0000295,1.02694321668524,-2.56956276393684
0.0000307,1.02327765178128,-2.56956276393684
0.000032,1.02327765178128,-2.56956276393684
0.0000332,1.02327765178128,-2.56956276393684
0.0000345,1.02694321668524,-2.57325306391326
0.0000357,1.02694321668524,-2.56956276393684
0.000037,1.02327765178128,-2.57325306391326
0.0000382,1.02327765178128,-2.56956276393684
0.0000395,1.02327765178128,-2.56956276393684
0.0000407,1.02327765178128,-2.56218216398399
0.000042,1.01961208687732,-2.56218216398399
0.0000432,1.0122809570694,-2.56218216398399
0.0000445,1.01961208687732,-2.56218216398399
0.0000457,1.01961208687732,-2.56587246396041
0.000047,1.01961208687732,-2.56587246396041
0.0000482,1.0122809570694,-2.56218216398399
0.0000495,1.0122809570694,-2.56218216398399
0.0000507,1.01594652197336,-2.56587246396041
0.000052,1.01594652197336,-2.55849186400757
0.0000532,1.01594652197336,-2.56218216398399
0.0000545,1.0122809570694,-2.56218216398399
0.0000557,1.01594652197336,-2.56218216398399
0.000057,1.0122809570694,-2.56587246396041
0.0000582,1.00861539216544,-2.56587246396041
0.0000595,1.00861539216544,-2.56218216398399
0.0000607,1.0122809570694,-2.55849186400757
0.000062,1.0122809570694,-2.55480156403115
0.0000632,1.00861539216544,-2.55480156403115
0.0000645,1.0122809570694,-2.55849186400757
0.0000657,1.0122809570694,-2.55111126405472
0.000067,1.00494982726148,-2.5474209640783
0.0000682,1.00494982726148,-2.5474209640783
0.0000695,1.00494982726148,-2.5474209640783
0.0000707,1.0122809570694,-2.54004036412546
0.000072,1.0122809570694,-2.54373066410188
0.0000732,1.00861539216544,-2.54004036412546
0.0000745,1.00494982726148,-2.54004036412546
0.0000757,1.00861539216544,-2.54004036412546
0.000077,1.00128426235752,-2.53635006414903
0.0000782,1.00128426235752,-2.53265976417261
0.0000795,1.00128426235752,-2.53635006414903
0.0000807,1.00128426235752,-2.52896946419619
0.000082,1.00128426235752,-2.52527916421977
0.0000832,1.00128426235752,-2.52896946419619
0.0000845,1.00861539216544,-2.52527916421977
0.0000857,1.00861539216544,-2.52158886424334
0.000087,1.00494982726148,-2.5142082642905
0.0000882,1.00494982726148,-2.51789856426692
0.0000895,1.00494982726148,-2.50682766433765
0.0000907,1.00494982726148,-2.50682766433765
0.000092,1.00128426235752,-2.50313736436123
0.0000932,1.00128426235752,-2.49575676440839
0.0000945,0.997618697453557,-2.49575676440839
0.0000957,1.00128426235752,-2.49206646443197
0.000097,1.00494982726148,-2.49206646443197
0.0000982,1.00494982726148,-2.48468586447912
0.0000995,1.00494982726148,-2.48468586447912
0.000100738517745303,1.00128426235752,-2.4809955645027
0.000101988517745303,1.00128426235752,-2.47361496454985
0.000103238517745303,1.00494982726148,-2.47730526452628
0.000104488517745303,0.997618697453557,-2.46623436459701
0.000105738517745303,1.00128426235752,-2.46254406462059
0.000106988517745303,1.00128426235752,-2.45885376464416
0.000108238517745303,1.00128426235752,-2.45516346466774
0.000109488517745303,0.997618697453557,-2.4477828647149
0.000110738517745303,1.00128426235752,-2.4477828647149
0.000111988517745303,0.997618697453557,-2.43671196478563
0.000113238517745303,0.997618697453557,-2.43302166480921
0.000114488517745303,1.00128426235752,-2.42564106485636
0.000115738517745303,0.993953132549596,-2.42564106485636
0.000116988517745303,1.00128426235752,-2.41826046490352
0.000118238517745303,1.00128426235752,-2.41457016492709
0.000119488517745303,0.997618697453557,-2.41087986495067
0.000120738517745303,0.997618697453557,-2.40718956497425
0.000121988517745303,1.00494982726148,-2.3998089650214
0.000123238517745303,1.00128426235752,-2.39242836506856
0.000124488517745303,1.00128426235752,-2.38873806509214
0.000125738517745303,0.993953132549596,-2.38135746513929
0.000126988517745303,0.997618697453557,-2.37397686518645
0.000128238517745303,0.997618697453557,-2.36290596525718
0.000129488517745303,0.993953132549596,-2.35921566528076
0.000130738517745303,0.997618697453557,-2.35183506532791
0.000131988517745303,0.997618697453557,-2.34814476535149
0.000133238517745303,1.00128426235752,-2.34076416539865
0.000134488517745303,1.00128426235752,-2.33707386542222
0.000135738517745303,1.00128426235752,-2.32600296549296
0.000136988517745303,1.00128426235752,-2.31493206556369
0.000138238517745303,0.993953132549596,-2.31124176558727
0.000139488517745303,0.997618697453557,-2.30755146561084
0.000140738517745303,0.997618697453557,-2.29279026570515
0.000141988517745303,1.00128426235752,-2.28909996572873
0.000143238517745303,1.00128426235752,-2.28171936577589
0.000144488517745303,1.00128426235752,-2.27433876582304
0.000145738517745303,1.00128426235752,-2.25957756591735
0.000146988517745303,0.997618697453557,-2.25219696596451
0.000148238517745303,0.997618697453557,-2.24481636601166
0.000149488517745303,0.993953132549596,-2.24112606603524
0.000150738517745303,0.997618697453557,-2.23743576605882
0.000151988517745303,0.993953132549596,-2.22267456615313
0.000153238517745303,0.993953132549596,-2.20791336624744
0.000154488517745303,0.993953132549596,-2.20422306627102
0.000155738517745303,0.993953132549596,-2.19315216634175
0.000156988517745303,0.993953132549596,-2.18208126641248
0.000158238517745303,0.993953132549596,-2.17470066645964
0.000159488517745303,0.993953132549596,-2.16362976653037
0.000160738517745303,0.990287567645635,-2.1525588666011
0.000161988517745303,0.997618697453557,-2.14148796667183
0.000163238517745303,0.997618697453557,-2.13041706674257
0.000164488517745303,1.00128426235752,-2.12303646678972
0.000165738517745303,1.00128426235752,-2.11565586683688
0.000166988517745303,0.997618697453557,-2.10458496690761
0.000168238517745303,0.997618697453557,-2.09351406697834
0.000169488517745303,0.997618697453557,-2.08244316704908
0.000170738517745303,0.993953132549596,-2.06768196714339
0.000171988517745303,0.993953132549596,-2.06030136719054
0.000173238517745303,0.993953132549596,-2.04554016728485
0.000174488517745303,0.993953132549596,-2.03446926735558
0.000175738517745303,0.990287567645635,-2.02708866740274
0.000176988517745303,0.993953132549596,-2.01232746749705
0.000178238517745303,0.997618697453557,-2.00125656756778
0.000179488517745303,1.00128426235752,-1.98280506768567
0.000180738517745303,1.00128426235752,-1.9717341677564
0.000181988517745303,1.00128426235752,-1.96066326782714
0.000183238517745303,1.00128426235752,-1.94959236789787
0.000184488517745303,0.997618697453557,-1.93483116799218
0.000185738517745303,0.997618697453557,-1.92376026806291
0.000186988517745303,0.997618697453557,-1.91268936813364
0.000188238517745303,0.997618697453557,-1.89792816822795
0.000189488517745303,1.00494982726148,-1.88316696832226
0.000190738517745303,1.00128426235752,-1.86840576841657
0.000191988517745303,1.00128426235752,-1.85733486848731
0.000193238517745303,0.997618697453557,-1.84626396855804
0.000194488517745303,1.00128426235752,-1.83150276865235
0.000195738517745303,1.00128426235752,-1.81305126877024
0.000196988517745303,1.00128426235752,-1.79829006886455
0.000198238517745303,0.997618697453557,-1.78721916893528
0.000199488517745303,0.997618697453557,-1.78352886895886
0.000200738517745303,0.997618697453557,-1.76876766905317
0.000201988517745303,0.997618697453557,-1.74662586919463
0.000203238517745303,0.997618697453557,-1.72817436931252
0.000204488517745303,0.997618697453557,-1.70972286943041
0.000205738517745303,0.997618697453557,-1.69496166952472
0.000206988517745303,0.997618697453557,-1.68389076959545
0.000208238517745303,0.997618697453557,-1.67281986966619
0.000209488517745303,1.00128426235752,-1.65436836978407
0.000210738517745303,1.00494982726148,-1.63960716987838
0.000211988517745303,1.00128426235752,-1.63222656992554
0.000213238517745303,0.993953132549596,-1.60639447009058
0.000214488517745303,0.997618697453557,-1.58794297020847
0.000215738517745303,1.00128426235752,-1.57318177030278
0.000216988517745303,1.00128426235752,-1.55842057039709
0.000218238517745303,1.00128426235752,-1.54734967046782
0.000219488517745303,0.997618697453557,-1.52151757063287
0.000220738517745303,1.00128426235752,-1.50675637072718
0.000221988517745303,1.00128426235752,-1.49937577077433
0.000223238517745303,1.00128426235752,-1.4772339709158
0.000224488517745303,0.997618697453557,-1.46247277101011
0.000225738517745303,1.00128426235752,-1.44771157110442
0.000226988517745303,1.00128426235752,-1.43295037119873
0.000228238517745303,0.997618697453557,-1.41080857134019
0.000229488517745303,0.993953132549596,-1.39235707145808
0.000230738517745303,0.997618697453557,-1.37021527159955
0.000231988517745303,1.00128426235752,-1.35914437167028
0.000233238517745303,1.00128426235752,-1.34438317176459
0.000234488517745303,0.997618697453557,-1.32593167188248
0.000235738517745303,1.00494982726148,-1.30748017200037
0.000236988517745303,1.00128426235752,-1.28902867211825
0.000238238517745303,0.993953132549596,-1.27057717223614
0.000239488517745303,1.00128426235752,-1.25581597233045
0.000240738517745303,0.997618697453557,-1.23367417247192
0.000241988517745303,0.997618697453557,-1.2152226725898
0.000243238517745303,0.997618697453557,-1.19308087273127
0.000244488517745303,1.00128426235752,-1.17462937284916
0.000245738517745303,1.00494982726148,-1.15986817294347
0.000246988517745303,1.00128426235752,-1.13772637308493
0.000248238517745303,1.00128426235752,-1.12296517317924
0.000249488517745303,0.997618697453557,-1.10451367329713
0.000250738517745303,1.00128426235752,-1.08975247339144
0.000251988517745303,1.00128426235752,-1.06761067353291
0.000253238517745303,1.00128426235752,-1.04546887367437
0.000254488517745303,0.997618697453557,-1.02701737379226
0.000255738517745303,0.997618697453557,-1.01225617388657
0.000256988517745303,0.993953132549596,-0.990114374028036
0.000258238517745303,0.997618697453557,-0.967972574169502
0.000259488517745303,1.00128426235752,-0.953211374263812
0.000260738517745303,0.997618697453557,-0.9347598743817
0.000261988517745303,0.997618697453557,-0.912618074523166
0.000263238517745303,0.997618697453557,-0.890476274664631
0.000264488517745303,0.997618697453557,-0.872024774782519
0.000265738517745303,0.997618697453557,-0.849882974923984
0.000266988517745303,0.997618697453557,-0.835121775018294
0.000268238517745303,1.00128426235752,-0.81297997515976
0.000269488517745303,1.00128426235752,-0.794528475277648
0.000270738517745303,0.993953132549596,-0.776076975395536
0.000271988517745303,0.997618697453557,-0.757625475513424
0.000273238517745303,1.00494982726148,-0.731793375678466
0.000274488517745303,1.00128426235752,-0.709651575819932
0.000275738517745303,1.00128426235752,-0.69120007593782
0.000276988517745303,0.997618697453557,-0.669058276079285
0.000278238517745303,1.00128426235752,-0.646916476220751
0.000279488517745303,0.997618697453557,-0.628464976338639
0.000280738517745303,0.997618697453557,-0.610013476456526
0.000281988517745303,0.997618697453557,-0.587871676597992
0.000283238517745303,0.997618697453557,-0.562039576763035
0.000284488517745303,0.997618697453557,-0.547278376857345
0.000285738517745303,0.997618697453557,-0.528826876975233
0.000286988517745303,0.993953132549596,-0.510375377093121
0.000288238517745303,0.997618697453557,-0.488233577234586
0.000289488517745303,1.00128426235752,-0.462401477399629
0.000290738517745303,0.997618697453557,-0.443949977517517
0.000291988517745303,0.997618697453557,-0.421808177658982
0.000293238517745303,1.00494982726148,-0.40335667777687
0.000294488517745303,0.997618697453557,-0.377524577941913
0.000295738517745303,0.993953132549596,-0.351692478106956
0.000296988517745303,0.993953132549596,-0.336931278201267
0.000298238517745303,0.997618697453557,-0.314789478342732
0.000299488517745303,0.997618697453557,-0.300028278437042
0.000300738517745303,1.00128426235752,-0.277886478578508
0.000301988517745303,0.993953132549596,-0.252054378743551
0.000303238517745303,1.00128426235752,-0.229912578885016
0.000304488517745303,1.00128426235752,-0.207770779026482
0.000305738517745303,1.00494982726148,-0.189319279144369
0.000306988517745303,0.997618697453557,-0.170867779262257
0.000308238517745303,0.993953132549596,-0.1450356794273
0.000309488517745303,0.993953132549596,-0.126584179545188
0.000310738517745303,1.00128426235752,-0.104442379686654
0.000311988517745303,1.00128426235752,-0.082300579828119
0.000313238517745303,1.00128426235752,-0.0601587799695844
0.000314488517745303,0.997618697453557,-0.0417072800874723
0.000315738517745303,1.00494982726148,-0.0195654802289377
0.000316988517745303,1.00128426235752,0.00257631962959685
0.000318238517745303,0.997618697453557,0.0247181194881314
0.000319488517745303,0.997618697453557,0.046859919346666
0.000320738517745303,0.997618697453557,0.0690017192052006
0.000321988517745303,0.997618697453557,0.0911435190637351
0.000323238517745303,0.997618697453557,0.11328531892227
0.000324488517745303,1.00128426235752,0.135427118780804
0.000325738517745303,0.997618697453557,0.153878618662916
0.000326988517745303,1.00128426235752,0.176020418521451
0.000328238517745303,0.997618697453557,0.194471918403563
0.000329488517745303,1.00494982726148,0.216613718262098
0.000330738517745303,1.00128426235752,0.23506521814421
0.000331988517745303,1.00128426235752,0.257207018002744
0.000333238517745303,1.00128426235752,0.279348817861279
0.000334488517745303,0.997618697453557,0.297800317743391
0.000335738517745303,0.997618697453557,0.319942117601926
0.000336988517745303,1.00128426235752,0.349464517413305
0.000338238517745303,0.997618697453557,0.37160631727184
0.000339488517745303,1.00128426235752,0.386367517177529
0.000340738517745303,0.997618697453557,0.408509317036064
0.000341988517745303,1.00494982726148,0.430651116894599
0.000343238517745303,1.00494982726148,0.452792916753133
0.000344488517745303,0.997618697453557,0.471244416635245
0.000345738517745303,0.997618697453557,0.49338621649378
0.000346988517745303,0.993953132549596,0.519218316328737
0.000348238517745303,0.997618697453557,0.533979516234427
0.000349488517745303,0.997618697453557,0.559811616069384
0.000350738517745303,0.997618697453557,0.585643715904341
0.000351988517745303,1.00128426235752,0.604095215786453
0.000353238517745303,0.997618697453557,0.618856415692143
0.000354488517745303,0.997618697453557,0.633617615597832
0.000355738517745303,0.993953132549596,0.659449715432789
0.000356988517745303,0.993953132549596,0.677901215314901
0.000358238517745303,0.993953132549596,0.703733315149858
0.000359488517745303,0.997618697453557,0.722184815031971
0.000360738517745303,1.00128426235752,0.744326614890505
0.000361988517745303,0.997618697453557,0.76646841474904
0.000363238517745303,0.997618697453557,0.788610214607574
0.000364488517745303,1.00494982726148,0.810752014466109
0.000365738517745303,0.997618697453557,0.832893814324643
0.000366988517745303,1.00128426235752,0.847655014230333
0.000368238517745303,0.997618697453557,0.869796814088868
0.000369488517745303,1.00128426235752,0.891938613947402
0.000370738517745303,1.00128426235752,0.910390113829514
0.000371988517745303,0.997618697453557,0.928841613711626
0.000373238517745303,0.997618697453557,0.947293113593739
0.000374488517745303,1.00494982726148,0.965744613475851
0.000375738517745303,1.00128426235752,0.984196113357963
0.000376988517745303,1.00128426235752,1.0063379132165
0.000378238517745303,0.997618697453557,1.02847971307503
0.000379488517745303,1.00128426235752,1.05062151293357
0.000380738517745303,0.997618697453557,1.06538271283926
0.000381988517745303,0.997618697453557,1.08752451269779
0.000383238517745303,0.997618697453557,1.11335661253275
0.000384488517745303,0.997618697453557,1.12811781243844
0.000385738517745303,0.997618697453557,1.14656931232055
0.000386988517745303,0.997618697453557,1.16133051222624
0.000388238517745303,0.997618697453557,1.18347231208477
0.000389488517745303,0.993953132549596,1.20192381196689
0.000390738517745303,1.00128426235752,1.22775591180184
0.000391988517745303,0.997618697453557,1.24251711170753
0.000393238517745303,0.997618697453557,1.26465891156607
0.000394488517745303,0.993953132549596,1.2868007114246
0.000395738517745303,0.993953132549596,1.30525221130671
0.000396988517745303,0.997618697453557,1.3200134112124
0.000398238517745303,0.997618697453557,1.33846491109452
0.000399488517745303,0.997618697453557,1.35691641097663
0.000400738517745303,1.00128426235752,1.37905821083516
0.000401988517745303,1.00128426235752,1.39381941074085
0.000403238517745303,1.00128426235752,1.41596121059939
0.000404488517745303,1.00128426235752,1.43072241050508
0.000405738517745303,1.00494982726148,1.44548361041077
0.000406988517745303,1.00494982726148,1.47131571024572
0.000408238517745303,1.00128426235752,1.48607691015141
0.000409488517745303,0.997618697453557,1.5008381100571
0.000410738517745303,0.993953132549596,1.52667020989206
0.000411988517745303,0.997618697453557,1.54143140979775
0.000413238517745303,0.997618697453557,1.55988290967986
0.000414488517745303,0.997618697453557,1.57833440956197
0.000415738517745303,1.00494982726148,1.59309560946766
0.000416988517745303,1.00494982726148,1.61154710934978
0.000418238517745303,1.00128426235752,1.63368890920831
0.000419488517745303,0.997618697453557,1.65214040909042
0.000420738517745303,1.00128426235752,1.67059190897253
0.000421988517745303,0.997618697453557,1.6816628089018
0.000423238517745303,1.00494982726148,1.70380460876034
0.000424488517745303,0.997618697453557,1.72225610864245
0.000425738517745303,0.997618697453557,1.73332700857172
0.000426988517745303,1.00128426235752,1.74808820847741
0.000428238517745303,1.00128426235752,1.7628494083831
0.000429488517745303,1.00128426235752,1.78130090826521
0.000430738517745303,0.997618697453557,1.7960621081709
0.000431988517745303,0.997618697453557,1.81451360805301
0.000433238517745303,1.00128426235752,1.83665540791154
0.000434488517745303,1.00494982726148,1.84772630784081
0.000435738517745303,1.00128426235752,1.86617780772292
0.000436988517745303,1.00128426235752,1.88093900762861
0.000438238517745303,1.00128426235752,1.8957002075343
0.000439488517745303,1.00128426235752,1.91046140743999
0.000440738517745303,0.997618697453557,1.92522260734568
0.000441988517745303,1.00128426235752,1.93998380725137
0.000443238517745303,0.997618697453557,1.95843530713348
0.000444488517745303,0.997618697453557,1.97319650703917
0.000445738517745303,1.00494982726148,1.99164800692129
0.000446988517745303,1.00494982726148,2.0100995068034
0.000448238517745303,0.997618697453557,2.02117040673267
0.000449488517745303,1.00128426235752,2.03224130666193
0.000450738517745303,1.00128426235752,2.05069280654404
0.000451988517745303,1.00128426235752,2.06914430642616
0.000453238517745303,1.00128426235752,2.08021520635542
0.000454488517745303,0.997618697453557,2.08759580630827
0.000455738517745303,1.00128426235752,2.10604730619038
0.000456988517745303,1.00494982726148,2.12449880607249
0.000458238517745303,1.00128426235752,2.13926000597818
0.000459488517745303,0.997618697453557,2.15033090590745
0.000460738517745303,0.997618697453557,2.16509210581314
0.000461988517745303,0.997618697453557,2.17985330571883
0.000463238517745303,0.993953132549596,2.18723390567167
0.000464488517745303,1.00128426235752,2.20199510557736
0.000465738517745303,1.00494982726148,2.22044660545948
0.000466988517745303,1.00128426235752,2.23520780536517
0.000468238517745303,0.997618697453557,2.24627870529443
0.000469488517745303,1.00494982726148,2.2573496052237
0.000470738517745303,0.993953132549596,2.26842050515297
0.000471988517745303,0.997618697453557,2.28687200503508
0.000473238517745303,1.00128426235752,2.30532350491719
0.000474488517745303,1.00128426235752,2.30901380489361
0.000475738517745303,0.997618697453557,2.32746530477573
0.000476988517745303,1.00128426235752,2.33853620470499
0.000478238517745303,1.00128426235752,2.35329740461068
0.000479488517745303,1.00128426235752,2.36067800456353
0.000480738517745303,0.997618697453557,2.37912950444564
0.000481988517745303,0.997618697453557,2.39020040437491
0.000483238517745303,0.997618697453557,2.39758100432775
0.000484488517745303,0.993953132549596,2.41234220423344
0.000485738517745303,1.00128426235752,2.42341310416271
0.000486988517745303,0.997618697453557,2.4381743040684
0.000488238517745303,0.997618697453557,2.44555490402124
0.000489488517745303,0.997618697453557,2.45662580395051
0.000490738517745303,0.997618697453557,2.46400640390336
0.000491988517745303,0.997618697453557,2.47876760380905
0.000493238517745303,0.993953132549596,2.48614820376189
0.000494488517745303,0.997618697453557,2.50090940366758
0.000495738517745303,1.00128426235752,2.51567060357327
0.000496988517745303,1.00128426235752,2.52674150350254
0.000498238517745303,0.997618697453557,2.53412210345538
0.000499488517745303,1.00128426235752,2.54150270340823
0.000500738517745303,1.00128426235752,2.55626390331392
0.000501988517745303,1.00494982726148,2.56364450326676
0.000503238517745303,1.00128426235752,2.57471540319603
0.000504488517745303,1.00128426235752,2.58947660310172
0.000505738517745303,1.00128426235752,2.59685720305456
0.000506988517745303,0.997618697453557,2.60054750303099
0.000508238517745303,0.993953132549596,2.61530870293668
0.000509488517745303,0.997618697453557,2.62268930288952
0.000510738517745303,0.993953132549596,2.63376020281879
0.000511988517745303,0.997618697453557,2.64483110274806
0.000513238517745303,0.997618697453557,2.64852140272448
0.000514488517745303,0.993953132549596,2.65959230265375
0.000515738517745303,0.993953132549596,2.67435350255944
0.000516988517745303,0.993953132549596,2.68173410251228
0.000518238517745303,0.997618697453557,2.68911470246512
0.000519488517745303,0.997618697453557,2.69280500244155
0.000520738517745303,1.00128426235752,2.70387590237081
0.000521988517745303,0.993953132549596,2.71125650232366
0.000523238517745303,0.993953132549596,2.7186371022765
0.000524488517745303,1.00128426235752,2.72970800220577
0.000525738517745303,1.00128426235752,2.74077890213504
0.000526988517745303,0.997618697453557,2.74446920211146
0.000528238517745303,0.997618697453557,2.75184980206431
0.000529488517745303,0.997618697453557,2.75923040201715
0.000530738517745303,1.00128426235752,2.76661100197
0.000531988517745303,1.00128426235752,2.78137220187569
0.000533238517745303,0.997618697453557,2.78137220187569
0.000534488517745303,0.993953132549596,2.78875280182853
0.000535738517745303,0.997618697453557,2.7998237017578
0.000536988517745303,0.997618697453557,2.80351400173422
0.000538238517745303,0.997618697453557,2.81089460168707
0.000539488517745303,0.997618697453557,2.81458490166349
0.000540738517745303,1.00128426235752,2.82565580159275
0.000541988517745303,1.00494982726148,2.83672670152202
0.000543238517745303,1.00494982726148,2.84041700149844
0.000544488517745303,1.00128426235752,2.84410730147487
0.000545738517745303,0.997618697453557,2.84779760145129
0.000546988517745303,0.997618697453557,2.85886850138056
0.000548238517745303,0.997618697453557,2.87362970128625
0.000549488517745303,0.993953132549596,2.87732000126267
0.000550738517745303,0.993953132549596,2.87732000126267
0.000551988517745303,0.997618697453557,2.87732000126267
0.000553238517745303,0.997618697453557,2.88839090119194
0.000554488517745303,0.993953132549596,2.89208120116836
0.000555738517745303,0.997618697453557,2.90315210109763
0.000556988517745303,1.00128426235752,2.90315210109763
0.000558238517745303,0.997618697453557,2.90684240107405
0.000559488517745303,0.993953132549596,2.91053270105047
0.000560738517745303,0.993953132549596,2.91053270105047
0.000561988517745303,0.997618697453557,2.92160360097974
0.000563238517745303,0.997618697453557,2.93267450090901
0.000564488517745303,0.997618697453557,2.93636480088543
0.000565738517745303,0.997618697453557,2.94005510086185
0.000566988517745303,1.00128426235752,2.94374540083827
0.000568238517745303,0.997618697453557,2.95112600079112
0.000569488517745303,1.00128426235752,2.95481630076754
0.000570738517745303,1.00128426235752,2.95850660074396
0.000571988517745303,1.00128426235752,2.95481630076754
0.000573238517745303,0.997618697453557,2.96588720069681
0.000574488517745303,0.997618697453557,2.96588720069681
0.000575738517745303,1.00128426235752,2.96957750067323
0.000576988517745303,1.00494982726148,2.97695810062607
0.000578238517745303,0.997618697453557,2.97695810062607
0.000579488517745303,0.993953132549596,2.98433870057892
0.000580738517745303,0.997618697453557,2.98433870057892
0.000581988517745303,1.00128426235752,2.99171930053176
0.000583238517745303,0.997618697453557,2.99540960050819
0.000584488517745303,0.997618697453557,2.99540960050819
0.000585738517745303,0.997618697453557,3.00648050043745
0.000586988517745303,0.993953132549596,3.00648050043745
0.000588238517745303,0.993953132549596,3.01017080041388
0.000589488517745303,0.997618697453557,3.01017080041388
0.000590738517745303,0.997618697453557,3.0138611003903
0.000591988517745303,0.993953132549596,3.01017080041388
0.000593238517745303,0.990287567645635,3.01755140036672
0.000594488517745303,1.00128426235752,3.02124170034314
0.000595738517745303,0.993953132549596,3.02124170034314
0.000596988517745303,0.990287567645635,3.02124170034314
0.000598238517745303,0.990287567645635,3.02862230029599
0.000599488517745303,1.00128426235752,3.02493200031957
0.000600738517745303,0.997618697453557,3.02862230029599
0.000601988517745303,1.00128426235752,3.03600290024883
0.000603238517745303,0.997618697453557,3.03600290024883
0.000604488517745303,0.997618697453557,3.04338350020168
0.000605738517745303,0.997618697453557,3.03600290024883
0.000606988517745303,0.997618697453557,3.03969320022526
0.000608238517745303,0.993953132549596,3.04338350020168
0.000609488517745303,0.997618697453557,3.04338350020168
0.000610738517745303,1.00494982726148,3.05076410015452
0.000611988517745303,0.993953132549596,3.05076410015452
0.000613238517745303,0.993953132549596,3.0470738001781
0.000614488517745303,0.997618697453557,3.0470738001781
0.000615738517745303,0.997618697453557,3.04338350020168
0.000616988517745303,1.00128426235752,3.05076410015452
0.000618238517745303,1.00128426235752,3.05076410015452
0.000619488517745303,1.00128426235752,3.05445440013095
0.000620738517745303,1.00128426235752,3.05445440013095
0.000621988517745303,0.997618697453557,3.05814470010737
0.000623238517745303,1.00128426235752,3.05814470010737
0.000624488517745303,0.997618697453557,3.05445440013095
0.000625738517745303,0.997618697453557,3.05445440013095
0.000626988517745303,1.00128426235752,3.06183500008379
0.000628238517745303,0.997618697453557,3.05814470010737
0.000629488517745303,0.993953132549596,3.05445440013095
0.000630738517745303,1.00128426235752,3.06183500008379
0.000631988517745303,1.00128426235752,3.06552530006021
0.000633238517745303,0.997618697453557,3.05814470010737
0.000634488517745303,0.997618697453557,3.05076410015452
0.000635738517745303,0.997618697453557,3.05445440013095
0.000636988517745303,0.990287567645635,3.05814470010737
0.000638238517745303,0.993953132549596,3.05445440013095
0.000639488517745303,0.993953132549596,3.05445440013095
0.000640738517745303,0.997618697453557,3.05445440013095
0.000641988517745303,0.997618697453557,3.05445440013095
0.000643238517745303,0.993953132549596,3.05445440013095
0.000644488517745303,0.993953132549596,3.05076410015452
0.000645738517745303,0.997618697453557,3.05076410015452
0.000646988517745303,0.997618697453557,3.05076410015452
0.000648238517745303,1.00128426235752,3.0470738001781
0.000649488517745303,1.00128426235752,3.0470738001781
